,image_path,label
30,VOCdevkit/VOC2008/JPEGImages/2008_000041.jpg,diningtable
31,VOCdevkit/VOC2008/JPEGImages/2008_000041.jpg,pottedplant
32,VOCdevkit/VOC2008/JPEGImages/2008_000041.jpg,person
33,VOCdevkit/VOC2008/JPEGImages/2008_000045.jpg,train
34,VOCdevkit/VOC2008/JPEGImages/2008_000053.jpg,dog
35,VOCdevkit/VOC2008/JPEGImages/2008_000060.jpg,cat
36,VOCdevkit/VOC2008/JPEGImages/2008_000066.jpg,dog
37,VOCdevkit/VOC2008/JPEGImages/2008_000070.jpg,tvmonitor
38,VOCdevkit/VOC2008/JPEGImages/2008_000070.jpg,chair
39,VOCdevkit/VOC2008/JPEGImages/2008_000070.jpg,chair
40,VOCdevkit/VOC2008/JPEGImages/2008_000074.jpg,car
41,VOCdevkit/VOC2008/JPEGImages/2008_000085.jpg,car
42,VOCdevkit/VOC2008/JPEGImages/2008_000089.jpg,chair
43,VOCdevkit/VOC2008/JPEGImages/2008_000093.jpg,tvmonitor
44,VOCdevkit/VOC2008/JPEGImages/2008_000093.jpg,chair
45,VOCdevkit/VOC2008/JPEGImages/2008_000093.jpg,chair
46,VOCdevkit/VOC2008/JPEGImages/2008_000093.jpg,sofa
47,VOCdevkit/VOC2008/JPEGImages/2008_000093.jpg,sofa
48,VOCdevkit/VOC2008/JPEGImages/2008_000095.jpg,bird
49,VOCdevkit/VOC2008/JPEGImages/2008_000096.jpg,person
50,VOCdevkit/VOC2008/JPEGImages/2008_000096.jpg,cat
51,VOCdevkit/VOC2008/JPEGImages/2008_000097.jpg,bird
52,VOCdevkit/VOC2008/JPEGImages/2008_000099.jpg,dog
53,VOCdevkit/VOC2008/JPEGImages/2008_000099.jpg,sheep
54,VOCdevkit/VOC2008/JPEGImages/2008_000103.jpg,bird
55,VOCdevkit/VOC2008/JPEGImages/2008_000105.jpg,car
56,VOCdevkit/VOC2008/JPEGImages/2008_000109.jpg,motorbike
57,VOCdevkit/VOC2008/JPEGImages/2008_000109.jpg,car
58,VOCdevkit/VOC2008/JPEGImages/2008_000109.jpg,person
59,VOCdevkit/VOC2008/JPEGImages/2008_000112.jpg,cat
60,VOCdevkit/VOC2008/JPEGImages/2008_000112.jpg,bottle
61,VOCdevkit/VOC2008/JPEGImages/2008_000128.jpg,sofa
62,VOCdevkit/VOC2008/JPEGImages/2008_000128.jpg,person
63,VOCdevkit/VOC2008/JPEGImages/2008_000128.jpg,person
64,VOCdevkit/VOC2008/JPEGImages/2008_000131.jpg,bird
65,VOCdevkit/VOC2008/JPEGImages/2008_000132.jpg,person
66,VOCdevkit/VOC2008/JPEGImages/2008_000132.jpg,person
67,VOCdevkit/VOC2008/JPEGImages/2008_000132.jpg,bus
68,VOCdevkit/VOC2008/JPEGImages/2008_000141.jpg,horse
69,VOCdevkit/VOC2008/JPEGImages/2008_000141.jpg,person
70,VOCdevkit/VOC2008/JPEGImages/2008_000142.jpg,horse
71,VOCdevkit/VOC2008/JPEGImages/2008_000142.jpg,person
72,VOCdevkit/VOC2008/JPEGImages/2008_000142.jpg,person
73,VOCdevkit/VOC2008/JPEGImages/2008_000143.jpg,car
74,VOCdevkit/VOC2008/JPEGImages/2008_000143.jpg,car
75,VOCdevkit/VOC2008/JPEGImages/2008_000143.jpg,car
76,VOCdevkit/VOC2008/JPEGImages/2008_000143.jpg,motorbike
77,VOCdevkit/VOC2008/JPEGImages/2008_000143.jpg,person
78,VOCdevkit/VOC2008/JPEGImages/2008_000144.jpg,motorbike
79,VOCdevkit/VOC2008/JPEGImages/2008_000144.jpg,person
80,VOCdevkit/VOC2008/JPEGImages/2008_000148.jpg,boat
81,VOCdevkit/VOC2008/JPEGImages/2008_000151.jpg,aeroplane
82,VOCdevkit/VOC2008/JPEGImages/2008_000154.jpg,bottle
83,VOCdevkit/VOC2008/JPEGImages/2008_000162.jpg,dog
84,VOCdevkit/VOC2008/JPEGImages/2008_000176.jpg,car
85,VOCdevkit/VOC2008/JPEGImages/2008_000176.jpg,person
86,VOCdevkit/VOC2008/JPEGImages/2008_000181.jpg,cat
87,VOCdevkit/VOC2008/JPEGImages/2008_000185.jpg,person
88,VOCdevkit/VOC2008/JPEGImages/2008_000185.jpg,car
89,VOCdevkit/VOC2008/JPEGImages/2008_000187.jpg,car
90,VOCdevkit/VOC2008/JPEGImages/2008_000188.jpg,pottedplant
91,VOCdevkit/VOC2008/JPEGImages/2008_000189.jpg,person
92,VOCdevkit/VOC2008/JPEGImages/2008_000189.jpg,car
93,VOCdevkit/VOC2008/JPEGImages/2008_000191.jpg,boat
94,VOCdevkit/VOC2008/JPEGImages/2008_000191.jpg,person
95,VOCdevkit/VOC2008/JPEGImages/2008_000191.jpg,person
96,VOCdevkit/VOC2008/JPEGImages/2008_000191.jpg,bicycle
97,VOCdevkit/VOC2008/JPEGImages/2008_000192.jpg,bird
98,VOCdevkit/VOC2008/JPEGImages/2008_000193.jpg,car
99,VOCdevkit/VOC2008/JPEGImages/2008_000193.jpg,person
100,VOCdevkit/VOC2008/JPEGImages/2008_000196.jpg,bicycle
101,VOCdevkit/VOC2008/JPEGImages/2008_000196.jpg,pottedplant
102,VOCdevkit/VOC2008/JPEGImages/2008_000196.jpg,bottle
103,VOCdevkit/VOC2008/JPEGImages/2008_000196.jpg,bottle
104,VOCdevkit/VOC2008/JPEGImages/2008_000196.jpg,bicycle
105,VOCdevkit/VOC2008/JPEGImages/2008_000196.jpg,cat
106,VOCdevkit/VOC2008/JPEGImages/2008_000197.jpg,aeroplane
107,VOCdevkit/VOC2008/JPEGImages/2008_000199.jpg,person
108,VOCdevkit/VOC2008/JPEGImages/2008_000199.jpg,car
109,VOCdevkit/VOC2008/JPEGImages/2008_000202.jpg,person
110,VOCdevkit/VOC2008/JPEGImages/2008_000202.jpg,person
111,VOCdevkit/VOC2008/JPEGImages/2008_000202.jpg,person
112,VOCdevkit/VOC2008/JPEGImages/2008_000202.jpg,person
113,VOCdevkit/VOC2008/JPEGImages/2008_000202.jpg,tvmonitor
114,VOCdevkit/VOC2008/JPEGImages/2008_000202.jpg,bottle
115,VOCdevkit/VOC2008/JPEGImages/2008_000202.jpg,chair
116,VOCdevkit/VOC2008/JPEGImages/2008_000207.jpg,person
117,VOCdevkit/VOC2008/JPEGImages/2008_000217.jpg,person
118,VOCdevkit/VOC2008/JPEGImages/2008_000217.jpg,person
119,VOCdevkit/VOC2008/JPEGImages/2008_000226.jpg,person
120,VOCdevkit/VOC2008/JPEGImages/2008_000226.jpg,person
121,VOCdevkit/VOC2008/JPEGImages/2008_000226.jpg,person
122,VOCdevkit/VOC2008/JPEGImages/2008_000226.jpg,person
123,VOCdevkit/VOC2008/JPEGImages/2008_000226.jpg,car
124,VOCdevkit/VOC2008/JPEGImages/2008_000227.jpg,cat
125,VOCdevkit/VOC2008/JPEGImages/2008_000227.jpg,chair
126,VOCdevkit/VOC2008/JPEGImages/2008_000227.jpg,diningtable
127,VOCdevkit/VOC2008/JPEGImages/2008_000235.jpg,person
128,VOCdevkit/VOC2008/JPEGImages/2008_000235.jpg,boat
129,VOCdevkit/VOC2008/JPEGImages/2008_000236.jpg,person
130,VOCdevkit/VOC2008/JPEGImages/2008_000237.jpg,pottedplant
131,VOCdevkit/VOC2008/JPEGImages/2008_000237.jpg,motorbike
132,VOCdevkit/VOC2008/JPEGImages/2008_000237.jpg,car
133,VOCdevkit/VOC2008/JPEGImages/2008_000237.jpg,person
134,VOCdevkit/VOC2008/JPEGImages/2008_000237.jpg,person
135,VOCdevkit/VOC2008/JPEGImages/2008_000238.jpg,bus
136,VOCdevkit/VOC2008/JPEGImages/2008_000252.jpg,person
137,VOCdevkit/VOC2008/JPEGImages/2008_000252.jpg,person
138,VOCdevkit/VOC2008/JPEGImages/2008_000252.jpg,person
139,VOCdevkit/VOC2008/JPEGImages/2008_000252.jpg,car
140,VOCdevkit/VOC2008/JPEGImages/2008_000252.jpg,bus
141,VOCdevkit/VOC2008/JPEGImages/2008_000255.jpg,person
142,VOCdevkit/VOC2008/JPEGImages/2008_000259.jpg,person
143,VOCdevkit/VOC2008/JPEGImages/2008_000259.jpg,person
144,VOCdevkit/VOC2008/JPEGImages/2008_000259.jpg,person
145,VOCdevkit/VOC2008/JPEGImages/2008_000260.jpg,person
146,VOCdevkit/VOC2008/JPEGImages/2008_000260.jpg,car
147,VOCdevkit/VOC2008/JPEGImages/2008_000260.jpg,car
148,VOCdevkit/VOC2008/JPEGImages/2008_000260.jpg,car
149,VOCdevkit/VOC2008/JPEGImages/2008_000260.jpg,car
150,VOCdevkit/VOC2008/JPEGImages/2008_000262.jpg,boat
151,VOCdevkit/VOC2008/JPEGImages/2008_000266.jpg,person
152,VOCdevkit/VOC2008/JPEGImages/2008_000266.jpg,person
153,VOCdevkit/VOC2008/JPEGImages/2008_000266.jpg,person
154,VOCdevkit/VOC2008/JPEGImages/2008_000266.jpg,person
155,VOCdevkit/VOC2008/JPEGImages/2008_000266.jpg,person
156,VOCdevkit/VOC2008/JPEGImages/2008_000266.jpg,person
157,VOCdevkit/VOC2008/JPEGImages/2008_000273.jpg,dog
158,VOCdevkit/VOC2008/JPEGImages/2008_000273.jpg,dog
159,VOCdevkit/VOC2008/JPEGImages/2008_000273.jpg,chair
160,VOCdevkit/VOC2008/JPEGImages/2008_000273.jpg,chair
161,VOCdevkit/VOC2008/JPEGImages/2008_000275.jpg,person
162,VOCdevkit/VOC2008/JPEGImages/2008_000275.jpg,person
163,VOCdevkit/VOC2008/JPEGImages/2008_000275.jpg,person
164,VOCdevkit/VOC2008/JPEGImages/2008_000275.jpg,person
165,VOCdevkit/VOC2008/JPEGImages/2008_000275.jpg,person
166,VOCdevkit/VOC2008/JPEGImages/2008_000275.jpg,person
167,VOCdevkit/VOC2008/JPEGImages/2008_000275.jpg,pottedplant
168,VOCdevkit/VOC2008/JPEGImages/2008_000275.jpg,pottedplant
169,VOCdevkit/VOC2008/JPEGImages/2008_000283.jpg,person
170,VOCdevkit/VOC2008/JPEGImages/2008_000283.jpg,person
171,VOCdevkit/VOC2008/JPEGImages/2008_000284.jpg,person
172,VOCdevkit/VOC2008/JPEGImages/2008_000284.jpg,pottedplant
173,VOCdevkit/VOC2008/JPEGImages/2008_000287.jpg,pottedplant
174,VOCdevkit/VOC2008/JPEGImages/2008_000287.jpg,pottedplant
175,VOCdevkit/VOC2008/JPEGImages/2008_000289.jpg,person
176,VOCdevkit/VOC2008/JPEGImages/2008_000290.jpg,person
177,VOCdevkit/VOC2008/JPEGImages/2008_000290.jpg,bottle
178,VOCdevkit/VOC2008/JPEGImages/2008_000290.jpg,diningtable
179,VOCdevkit/VOC2008/JPEGImages/2008_000291.jpg,aeroplane
180,VOCdevkit/VOC2008/JPEGImages/2008_000291.jpg,aeroplane
181,VOCdevkit/VOC2008/JPEGImages/2008_000297.jpg,person
182,VOCdevkit/VOC2008/JPEGImages/2008_000297.jpg,chair
183,VOCdevkit/VOC2008/JPEGImages/2008_000297.jpg,chair
184,VOCdevkit/VOC2008/JPEGImages/2008_000297.jpg,chair
185,VOCdevkit/VOC2008/JPEGImages/2008_000297.jpg,person
186,VOCdevkit/VOC2008/JPEGImages/2008_000309.jpg,tvmonitor
187,VOCdevkit/VOC2008/JPEGImages/2008_000309.jpg,tvmonitor
188,VOCdevkit/VOC2008/JPEGImages/2008_000311.jpg,person
189,VOCdevkit/VOC2008/JPEGImages/2008_000311.jpg,person
190,VOCdevkit/VOC2008/JPEGImages/2008_000311.jpg,diningtable
191,VOCdevkit/VOC2008/JPEGImages/2008_000311.jpg,person
192,VOCdevkit/VOC2008/JPEGImages/2008_000311.jpg,person
193,VOCdevkit/VOC2008/JPEGImages/2008_000313.jpg,person
194,VOCdevkit/VOC2008/JPEGImages/2008_000315.jpg,car
195,VOCdevkit/VOC2008/JPEGImages/2008_000315.jpg,car
196,VOCdevkit/VOC2008/JPEGImages/2008_000315.jpg,bus
197,VOCdevkit/VOC2008/JPEGImages/2008_000315.jpg,person
198,VOCdevkit/VOC2008/JPEGImages/2008_000315.jpg,person
199,VOCdevkit/VOC2008/JPEGImages/2008_000315.jpg,motorbike
200,VOCdevkit/VOC2008/JPEGImages/2008_000316.jpg,person
201,VOCdevkit/VOC2008/JPEGImages/2008_000318.jpg,bird
202,VOCdevkit/VOC2008/JPEGImages/2008_000330.jpg,dog
203,VOCdevkit/VOC2008/JPEGImages/2008_000330.jpg,person
204,VOCdevkit/VOC2008/JPEGImages/2008_000335.jpg,cow
205,VOCdevkit/VOC2008/JPEGImages/2008_000335.jpg,cow
206,VOCdevkit/VOC2008/JPEGImages/2008_000335.jpg,cow
207,VOCdevkit/VOC2008/JPEGImages/2008_000335.jpg,cow
208,VOCdevkit/VOC2008/JPEGImages/2008_000336.jpg,dog
209,VOCdevkit/VOC2008/JPEGImages/2008_000338.jpg,person
210,VOCdevkit/VOC2008/JPEGImages/2008_000338.jpg,person
211,VOCdevkit/VOC2008/JPEGImages/2008_000338.jpg,diningtable
212,VOCdevkit/VOC2008/JPEGImages/2008_000342.jpg,person
213,VOCdevkit/VOC2008/JPEGImages/2008_000343.jpg,person
214,VOCdevkit/VOC2008/JPEGImages/2008_000343.jpg,train
215,VOCdevkit/VOC2008/JPEGImages/2008_000343.jpg,person
216,VOCdevkit/VOC2008/JPEGImages/2008_000346.jpg,person
217,VOCdevkit/VOC2008/JPEGImages/2008_000346.jpg,car
218,VOCdevkit/VOC2008/JPEGImages/2008_000346.jpg,car
219,VOCdevkit/VOC2008/JPEGImages/2008_000348.jpg,tvmonitor
220,VOCdevkit/VOC2008/JPEGImages/2008_000348.jpg,tvmonitor
221,VOCdevkit/VOC2008/JPEGImages/2008_000350.jpg,bird
222,VOCdevkit/VOC2008/JPEGImages/2008_000350.jpg,bird
223,VOCdevkit/VOC2008/JPEGImages/2008_000356.jpg,car
224,VOCdevkit/VOC2008/JPEGImages/2008_000361.jpg,bird
225,VOCdevkit/VOC2008/JPEGImages/2008_000364.jpg,person
226,VOCdevkit/VOC2008/JPEGImages/2008_000364.jpg,person
227,VOCdevkit/VOC2008/JPEGImages/2008_000365.jpg,person
228,VOCdevkit/VOC2008/JPEGImages/2008_000371.jpg,horse
229,VOCdevkit/VOC2008/JPEGImages/2008_000371.jpg,horse
230,VOCdevkit/VOC2008/JPEGImages/2008_000371.jpg,person
231,VOCdevkit/VOC2008/JPEGImages/2008_000380.jpg,person
232,VOCdevkit/VOC2008/JPEGImages/2008_000380.jpg,person
233,VOCdevkit/VOC2008/JPEGImages/2008_000380.jpg,person
234,VOCdevkit/VOC2008/JPEGImages/2008_000392.jpg,person
235,VOCdevkit/VOC2008/JPEGImages/2008_000392.jpg,person
236,VOCdevkit/VOC2008/JPEGImages/2008_000392.jpg,person
237,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,person
238,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,person
239,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,person
240,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,person
241,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,person
242,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,person
243,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,person
244,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,person
245,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,person
246,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,person
247,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,motorbike
248,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,motorbike
249,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,person
250,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,person
251,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,bottle
252,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,bottle
253,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,bottle
254,VOCdevkit/VOC2008/JPEGImages/2008_000393.jpg,bottle
255,VOCdevkit/VOC2008/JPEGImages/2008_000397.jpg,chair
256,VOCdevkit/VOC2008/JPEGImages/2008_000397.jpg,diningtable
257,VOCdevkit/VOC2008/JPEGImages/2008_000397.jpg,chair
258,VOCdevkit/VOC2008/JPEGImages/2008_000397.jpg,chair
259,VOCdevkit/VOC2008/JPEGImages/2008_000397.jpg,chair
260,VOCdevkit/VOC2008/JPEGImages/2008_000399.jpg,car
261,VOCdevkit/VOC2008/JPEGImages/2008_000400.jpg,bird
262,VOCdevkit/VOC2008/JPEGImages/2008_000405.jpg,boat
263,VOCdevkit/VOC2008/JPEGImages/2008_000405.jpg,boat
264,VOCdevkit/VOC2008/JPEGImages/2008_000405.jpg,boat
265,VOCdevkit/VOC2008/JPEGImages/2008_000415.jpg,person
266,VOCdevkit/VOC2008/JPEGImages/2008_000416.jpg,person
267,VOCdevkit/VOC2008/JPEGImages/2008_000416.jpg,person
268,VOCdevkit/VOC2008/JPEGImages/2008_000421.jpg,person
269,VOCdevkit/VOC2008/JPEGImages/2008_000421.jpg,person
270,VOCdevkit/VOC2008/JPEGImages/2008_000421.jpg,bottle
271,VOCdevkit/VOC2008/JPEGImages/2008_000421.jpg,sofa
272,VOCdevkit/VOC2008/JPEGImages/2008_000421.jpg,person
273,VOCdevkit/VOC2008/JPEGImages/2008_000422.jpg,person
274,VOCdevkit/VOC2008/JPEGImages/2008_000426.jpg,person
275,VOCdevkit/VOC2008/JPEGImages/2008_000428.jpg,horse
276,VOCdevkit/VOC2008/JPEGImages/2008_000432.jpg,person
277,VOCdevkit/VOC2008/JPEGImages/2008_000432.jpg,chair
278,VOCdevkit/VOC2008/JPEGImages/2008_000435.jpg,diningtable
279,VOCdevkit/VOC2008/JPEGImages/2008_000435.jpg,person
280,VOCdevkit/VOC2008/JPEGImages/2008_000435.jpg,person
281,VOCdevkit/VOC2008/JPEGImages/2008_000435.jpg,person
282,VOCdevkit/VOC2008/JPEGImages/2008_000436.jpg,person
283,VOCdevkit/VOC2008/JPEGImages/2008_000437.jpg,boat
284,VOCdevkit/VOC2008/JPEGImages/2008_000437.jpg,boat
285,VOCdevkit/VOC2008/JPEGImages/2008_000442.jpg,person
286,VOCdevkit/VOC2008/JPEGImages/2008_000442.jpg,person
287,VOCdevkit/VOC2008/JPEGImages/2008_000443.jpg,person
288,VOCdevkit/VOC2008/JPEGImages/2008_000445.jpg,person
289,VOCdevkit/VOC2008/JPEGImages/2008_000447.jpg,person
290,VOCdevkit/VOC2008/JPEGImages/2008_000447.jpg,person
291,VOCdevkit/VOC2008/JPEGImages/2008_000448.jpg,person
292,VOCdevkit/VOC2008/JPEGImages/2008_000448.jpg,person
293,VOCdevkit/VOC2008/JPEGImages/2008_000455.jpg,person
294,VOCdevkit/VOC2008/JPEGImages/2008_000461.jpg,person
295,VOCdevkit/VOC2008/JPEGImages/2008_000461.jpg,person
296,VOCdevkit/VOC2008/JPEGImages/2008_000461.jpg,person
297,VOCdevkit/VOC2008/JPEGImages/2008_000461.jpg,person
298,VOCdevkit/VOC2008/JPEGImages/2008_000461.jpg,person
299,VOCdevkit/VOC2008/JPEGImages/2008_000470.jpg,train
300,VOCdevkit/VOC2008/JPEGImages/2008_000471.jpg,boat
301,VOCdevkit/VOC2008/JPEGImages/2008_000471.jpg,boat
302,VOCdevkit/VOC2008/JPEGImages/2008_000471.jpg,boat
303,VOCdevkit/VOC2008/JPEGImages/2008_000471.jpg,boat
304,VOCdevkit/VOC2008/JPEGImages/2008_000471.jpg,boat
305,VOCdevkit/VOC2008/JPEGImages/2008_000471.jpg,boat
306,VOCdevkit/VOC2008/JPEGImages/2008_000480.jpg,person
307,VOCdevkit/VOC2008/JPEGImages/2008_000480.jpg,person
308,VOCdevkit/VOC2008/JPEGImages/2008_000480.jpg,person
309,VOCdevkit/VOC2008/JPEGImages/2008_000480.jpg,person
310,VOCdevkit/VOC2008/JPEGImages/2008_000488.jpg,car
311,VOCdevkit/VOC2008/JPEGImages/2008_000488.jpg,pottedplant
312,VOCdevkit/VOC2008/JPEGImages/2008_000488.jpg,pottedplant
313,VOCdevkit/VOC2008/JPEGImages/2008_000491.jpg,pottedplant
314,VOCdevkit/VOC2008/JPEGImages/2008_000491.jpg,pottedplant
315,VOCdevkit/VOC2008/JPEGImages/2008_000491.jpg,pottedplant
316,VOCdevkit/VOC2008/JPEGImages/2008_000493.jpg,person
317,VOCdevkit/VOC2008/JPEGImages/2008_000493.jpg,person
318,VOCdevkit/VOC2008/JPEGImages/2008_000493.jpg,person
319,VOCdevkit/VOC2008/JPEGImages/2008_000493.jpg,sofa
320,VOCdevkit/VOC2008/JPEGImages/2008_000493.jpg,diningtable
321,VOCdevkit/VOC2008/JPEGImages/2008_000493.jpg,chair
322,VOCdevkit/VOC2008/JPEGImages/2008_000495.jpg,tvmonitor
323,VOCdevkit/VOC2008/JPEGImages/2008_000495.jpg,chair
324,VOCdevkit/VOC2008/JPEGImages/2008_000495.jpg,bottle
325,VOCdevkit/VOC2008/JPEGImages/2008_000499.jpg,horse
326,VOCdevkit/VOC2008/JPEGImages/2008_000499.jpg,person
327,VOCdevkit/VOC2008/JPEGImages/2008_000502.jpg,cat
328,VOCdevkit/VOC2008/JPEGImages/2008_000502.jpg,cat
329,VOCdevkit/VOC2008/JPEGImages/2008_000505.jpg,boat
330,VOCdevkit/VOC2008/JPEGImages/2008_000512.jpg,bird
331,VOCdevkit/VOC2008/JPEGImages/2008_000514.jpg,person
332,VOCdevkit/VOC2008/JPEGImages/2008_000514.jpg,person
333,VOCdevkit/VOC2008/JPEGImages/2008_000514.jpg,person
334,VOCdevkit/VOC2008/JPEGImages/2008_000515.jpg,bird
335,VOCdevkit/VOC2008/JPEGImages/2008_000515.jpg,bird
336,VOCdevkit/VOC2008/JPEGImages/2008_000527.jpg,person
337,VOCdevkit/VOC2008/JPEGImages/2008_000531.jpg,bicycle
338,VOCdevkit/VOC2008/JPEGImages/2008_000531.jpg,person
339,VOCdevkit/VOC2008/JPEGImages/2008_000531.jpg,car
340,VOCdevkit/VOC2008/JPEGImages/2008_000540.jpg,person
341,VOCdevkit/VOC2008/JPEGImages/2008_000544.jpg,person
342,VOCdevkit/VOC2008/JPEGImages/2008_000545.jpg,motorbike
343,VOCdevkit/VOC2008/JPEGImages/2008_000545.jpg,person
344,VOCdevkit/VOC2008/JPEGImages/2008_000548.jpg,person
345,VOCdevkit/VOC2008/JPEGImages/2008_000548.jpg,person
346,VOCdevkit/VOC2008/JPEGImages/2008_000552.jpg,horse
347,VOCdevkit/VOC2008/JPEGImages/2008_000552.jpg,person
348,VOCdevkit/VOC2008/JPEGImages/2008_000559.jpg,dog
349,VOCdevkit/VOC2008/JPEGImages/2008_000561.jpg,person
350,VOCdevkit/VOC2008/JPEGImages/2008_000561.jpg,person
351,VOCdevkit/VOC2008/JPEGImages/2008_000561.jpg,person
352,VOCdevkit/VOC2008/JPEGImages/2008_000561.jpg,person
353,VOCdevkit/VOC2008/JPEGImages/2008_000561.jpg,person
354,VOCdevkit/VOC2008/JPEGImages/2008_000563.jpg,car
355,VOCdevkit/VOC2008/JPEGImages/2008_000563.jpg,person
356,VOCdevkit/VOC2008/JPEGImages/2008_000563.jpg,motorbike
357,VOCdevkit/VOC2008/JPEGImages/2008_000567.jpg,boat
358,VOCdevkit/VOC2008/JPEGImages/2008_000572.jpg,person
359,VOCdevkit/VOC2008/JPEGImages/2008_000572.jpg,chair
360,VOCdevkit/VOC2008/JPEGImages/2008_000578.jpg,tvmonitor
361,VOCdevkit/VOC2008/JPEGImages/2008_000578.jpg,person
362,VOCdevkit/VOC2008/JPEGImages/2008_000578.jpg,chair
363,VOCdevkit/VOC2008/JPEGImages/2008_000583.jpg,person
364,VOCdevkit/VOC2008/JPEGImages/2008_000583.jpg,person
365,VOCdevkit/VOC2008/JPEGImages/2008_000583.jpg,car
366,VOCdevkit/VOC2008/JPEGImages/2008_000583.jpg,motorbike
367,VOCdevkit/VOC2008/JPEGImages/2008_000584.jpg,person
368,VOCdevkit/VOC2008/JPEGImages/2008_000585.jpg,aeroplane
369,VOCdevkit/VOC2008/JPEGImages/2008_000588.jpg,person
370,VOCdevkit/VOC2008/JPEGImages/2008_000588.jpg,person
371,VOCdevkit/VOC2008/JPEGImages/2008_000588.jpg,chair
372,VOCdevkit/VOC2008/JPEGImages/2008_000588.jpg,chair
373,VOCdevkit/VOC2008/JPEGImages/2008_000595.jpg,car
374,VOCdevkit/VOC2008/JPEGImages/2008_000607.jpg,person
375,VOCdevkit/VOC2008/JPEGImages/2008_000613.jpg,car
376,VOCdevkit/VOC2008/JPEGImages/2008_000613.jpg,person
377,VOCdevkit/VOC2008/JPEGImages/2008_000613.jpg,person
378,VOCdevkit/VOC2008/JPEGImages/2008_000613.jpg,person
379,VOCdevkit/VOC2008/JPEGImages/2008_000613.jpg,person
380,VOCdevkit/VOC2008/JPEGImages/2008_000613.jpg,person
381,VOCdevkit/VOC2008/JPEGImages/2008_000613.jpg,car
382,VOCdevkit/VOC2008/JPEGImages/2008_000615.jpg,person
383,VOCdevkit/VOC2008/JPEGImages/2008_000615.jpg,bicycle
384,VOCdevkit/VOC2008/JPEGImages/2008_000615.jpg,person
385,VOCdevkit/VOC2008/JPEGImages/2008_000615.jpg,person
386,VOCdevkit/VOC2008/JPEGImages/2008_000619.jpg,cat
387,VOCdevkit/VOC2008/JPEGImages/2008_000619.jpg,car
388,VOCdevkit/VOC2008/JPEGImages/2008_000619.jpg,car
